"","ensembl_gene_id","entrezgene","external_gene_id","chromosome_name","start_position","end_position","Module.Color","Module.name","kME.CD1.turquoise","kME.CD2.blue","kME.CD3.brown","kME.CD4.yellow","kME.CD5.green","kME.CD6.red","kME.CD7.black","kME.CD8.pink","kME.CD9.magenta","kME.CD10.purple","kME.CD11.greenyellow","kME.CD12.tan","kME.CD13.salmon"
"ENSG00000005700","ENSG00000005700",25998,"IBTK","6",82879700,82957471,"black","CD7",-0.238655604384082,-0.437920880385727,0.372101269107105,0.0163010691552645,0.461602346049782,-0.537665520118593,0.714881098246034,-0.574253814095616,-0.290657975816545,0.0795152012934348,-0.0583170374017944,-0.141773936454977,0.161222137656342
"ENSG00000005801","ENSG00000005801",7748,"ZNF195","11",3360491,3400448,"grey","CD0",-0.225683627993233,-0.308008880211928,0.210175995115394,0.0200018872414701,0.277912677793343,-0.331489205541661,0.402460721649798,-0.399477101409435,-0.276038181632396,0.0363138318901115,-0.0128038310870343,-0.193419446603551,0.0564566672453167
"ENSG00000005810","ENSG00000005810",23077,"MYCBP2","13",77618792,77901185,"salmon","CD13",0.431648919492445,-0.209291959262366,-0.385935272573986,-0.517986412503083,0.571546991233746,-0.186759115994448,0.159966971260607,-0.0564752093152483,-0.157395404751236,0.515308566540843,-0.384547223752784,-0.178698093112528,0.713923834950971
"ENSG00000005844","ENSG00000005844",3683,"ITGAL","16",30483979,30534506,"grey","CD0",-0.156446359182211,0.15106140143893,0.0695077749476406,0.141783731628247,-0.251778072086667,0.318283804538219,-0.138142974623925,0.164565778830059,0.0752249382459694,-0.194858253318072,0.327296426596741,0.17350397675075,-0.269902947149965
"ENSG00000005882","ENSG00000005882",5164,"PDK2","17",48172101,48189516,"turquoise","CD1",0.555903798606135,-0.234171650523094,-0.177218143180772,-0.0454145443065972,0.218339036485832,-0.083105906550095,-0.00941592995740166,0.230181420744798,0.318825390309581,0.431758995851248,-0.271236001599526,-0.0730334903900451,0.377513702867715
"ENSG00000005889","ENSG00000005889",7543,"ZFX","X",24167290,24234372,"grey","CD0",-0.126290937755711,-0.175668390103526,0.178187880233741,0.236751678500176,0.0189679218500207,-0.226507500829944,0.219993854345913,-0.209313583012229,-0.0646691213710071,-0.13045734184637,0.0333279201130057,0.00564843310309158,-0.0111625090080888
"ENSG00000005893","ENSG00000005893",3920,"LAMP2","X",119561682,119603220,"brown","CD3",-0.480934498735375,-0.234585890090996,0.883654195410285,0.291565150648485,-0.0391852079623905,-0.354335292585224,0.498048158448426,-0.479398317279748,-0.0336705086647656,-0.227118629176303,0.235664560203904,-0.153188782892239,-0.335539062478019
"ENSG00000005955","ENSG00000005955",79893,"GGNBP2","17",34900737,34946278,"grey","CD0",0.214333896802373,-0.440066109428354,0.00620236327908482,-0.100724905965392,0.569135979054138,-0.376962609753565,0.444903035349826,-0.261565138900622,-0.0677166743226367,0.480361447556613,-0.0987714465879856,-0.224258741043344,0.490075378227305
"ENSG00000005961","ENSG00000005961",3674,"ITGA2B","17",42449548,42466873,"red","CD6",0.188267503714221,0.223088501152786,-0.191783896343559,-0.0107775852752853,-0.272868978612696,0.520129212551424,-0.390731291419431,0.509854481077483,0.259345049044744,-0.0610626286726904,-0.00613387633138528,0.126100618988779,-0.0601454281302992
"ENSG00000005981","ENSG00000005981",51666,"ASB4","7",95107756,95169544,"grey","CD0",-0.157141602601891,0.308263300734282,0.0514134115875748,0.319041442979004,-0.366080922733907,0.189049962736648,-0.211841751052964,0.116589304417055,0.0875768349910822,-0.331429751511138,0.0733755206635218,0.0355543850295993,-0.319684151512183
"ENSG00000006007","ENSG00000006007",51573,"GDE1","16",19513015,19533467,"grey","CD0",0.29056985565567,-0.403218790280362,0.14945532111606,-0.30187118656602,0.435478571551331,-0.336765396204851,0.294530893447127,-0.183860149589562,0.0920350745790794,0.50252625656529,-0.132489848283095,-0.338138489607986,0.433051237661026
"ENSG00000006015","ENSG00000006015",55049,"C19orf60","19",18699495,18703146,"turquoise","CD1",0.545931927708547,-0.130681920431749,-0.0962390086611382,-0.202884882288396,0.185522741488159,0.0706298036857766,-0.0741607593737534,0.346957423242764,0.407458223430236,0.457388628102231,-0.205915467605067,0.0466190380169547,0.287319088932784
"ENSG00000006016","ENSG00000006016",9244,"CRLF1","19",18683030,18718551,"grey","CD0",0.235197093284229,0.0931813943101029,-0.175452996363476,0.172824663858022,-0.160787360623249,0.19248952037551,-0.229823189905968,0.317678832486342,0.261394406560757,-0.00581757506633959,-0.100790719930869,0.168656444936727,0.0220865501266382
"ENSG00000006025","ENSG00000006025",114881,"OSBPL7","17",45884738,45899200,"pink","CD8",0.327033525761136,0.130599194593805,-0.0106289395880541,0.00210794574480364,-0.288510430526952,0.269882611909874,-0.34615832270269,0.477867528822501,0.53023442482684,-0.00564044983336629,-0.0348518907242839,0.131257762795359,-0.0593407960921415
"ENSG00000006047","ENSG00000006047",51087,"YBX2","17",7191571,7197934,"blue","CD2",0.0329856090200051,0.558934360609488,-0.328087646874247,-0.0303688287382952,-0.41451902940689,0.414611112624228,-0.538683106096407,0.407853677790488,0.0702070633559894,-0.310630361568759,-0.0632028866063118,0.129513352991218,-0.193802921086597
"ENSG00000006059","ENSG00000006059",3883,"KRT33A","17",39502344,39507064,"grey","CD0",0.00374230529675099,0.239844156421039,-0.121922634149423,-0.0103412772802978,-0.104287458384335,0.20127675167625,-0.166448401705575,0.12714351468564,-0.0225894527036586,-0.0582375866677144,-0.097801636941608,0.0054348048919926,-0.0919987475380893
"ENSG00000006062","ENSG00000006062",NA,"MAP3K14","17",43340488,43394414,"grey","CD0",0.153090684953542,0.258485743987694,-0.0940203387542907,-0.0730550461470815,-0.178687188219008,0.192263366396165,-0.24331415963341,0.265370253378178,0.21059036469612,-0.0420054188416463,0.00767684798408526,0.0293929003166127,-0.0432182420046763
"ENSG00000006071","ENSG00000006071",6833,"ABCC8","11",17414432,17498449,"turquoise","CD1",0.447183487805845,0.0477216949929434,-0.33566327732113,-0.116335647032224,-0.0339126923534707,0.155144074672438,-0.288983367438027,0.370828730798727,0.283087528695203,0.135363697646734,-0.279576830084317,0.189759249342873,0.296412699381845
"ENSG00000006074","ENSG00000006074",6362,"CCL18","17",34391640,34399392,"blue","CD2",-0.102872009386068,0.535334746697509,-0.17397295379684,-0.0393502456561158,-0.241656389291388,0.378365866856133,-0.322962913052164,0.208363983585557,-0.111807584195859,-0.20367354276318,-0.0580031068121239,0.10109668482862,-0.180983286496431
"ENSG00000006075","ENSG00000006075",6348,"CCL3","17",34415602,34417515,"grey","CD0",-0.0128012499756269,0.13625536126715,-0.0757785254420558,-0.0254948010530859,-0.0664233454262687,0.172192737678677,-0.108509203769501,0.122794084814993,0.0325749322722799,-0.0290022911280934,0.138583134364801,0.171040904368406,-0.0760084847623893
"ENSG00000006114","ENSG00000006114",11276,"SYNRG","17",35874900,35969544,"brown","CD3",0.00911178988208107,-0.340981972765142,0.383699194921649,0.105980287244321,0.11469703510652,-0.214743461241605,0.307004249082996,-0.164887157294446,0.152489870675692,0.124483371072696,0.145937979679342,-0.0459057499876818,0.0481367002729173
"ENSG00000006116","ENSG00000006116",10368,"CACNG3","16",24266874,24374122,"turquoise","CD1",0.733106990875534,-0.116545177352196,-0.470828043516006,-0.451448648981856,0.353451325575254,0.01002275285731,-0.154816889312091,0.296184774042885,0.175723945762399,0.580028656111642,-0.258070643453252,-0.00274243816993872,0.655542699486634
"ENSG00000006118","ENSG00000006118",54972,"TMEM132A","11",60691935,60704631,"turquoise","CD1",0.657685878166684,-0.0169098526261328,-0.25563699522775,0.0620094241060074,-0.15002433023315,0.190722090348869,-0.374733198117764,0.581127346540038,0.638733000861685,0.22690928866438,-0.118962724651984,0.000881434189254506,0.163504141348718
"ENSG00000006125","ENSG00000006125",163,"AP2B1","17",33905065,34053436,"grey","CD0",0.334720897221115,-0.252012140334673,-0.170425570050441,-0.305751945993818,0.40287400276129,-0.187617502632027,0.136112131466144,-0.0838859715981515,-0.0344888615857707,0.480346728439051,-0.106515921357864,-0.212434653638264,0.480170442853805
"ENSG00000006128","ENSG00000006128",6863,"TAC1","7",97361220,97369784,"green","CD5",0.155636130157477,-0.229916919278165,-0.181490408154751,-0.436521076503589,0.660807274221541,-0.256139618705361,0.322418268542064,-0.24913516253131,-0.380778993148993,0.542878707233605,-0.166100165669752,-0.162196820236673,0.491376227447009
"ENSG00000006194","ENSG00000006194",283876,"ZNF263","16",3313743,3351401,"grey","CD0",0.37819422360506,-0.269343592985947,0.00306249527749074,-0.15616112161958,0.320478495850182,-0.163868541262723,0.17291517790551,0.0283368094767628,0.261616334946319,0.471303313425924,-0.0358852451729585,-0.20672939401132,0.335480595303369
"ENSG00000006210","ENSG00000006210",6376,"CX3CL1","16",57406370,57418960,"turquoise","CD1",0.686383342816139,-0.106787267698043,-0.350055735670657,-0.459114870697482,0.287127407718525,0.0132178570478915,-0.152209917695339,0.326150062747953,0.254476291877093,0.531566424417272,-0.182236243801313,0.0337008913301392,0.55054806867163
"ENSG00000006282","ENSG00000006282",64847,"SPATA20","17",48620419,48633213,"magenta","CD9",0.297604300471189,0.0621530059304749,-0.159237756038624,0.131098401012513,-0.164508361840168,0.217725103315126,-0.254227395690114,0.3765092488273,0.348616306813965,0.0351140851738791,-0.0263672620100662,0.0996370478489283,0.00863894789008418
"ENSG00000006283","ENSG00000006283",8913,"CACNA1G","17",48638429,48704835,"grey","CD0",0.236151361633167,0.213574276769295,-0.381418129064003,-0.170195868289568,-0.0226332129431083,0.201108126483704,-0.241637746117561,0.289504725095692,0.00728274093281718,0.00526650333931627,-0.176350170951823,0.158198539816694,0.12411211895167
"ENSG00000006327","ENSG00000006327",51330,"TNFRSF12A","16",3068446,3072384,"red","CD6",-0.137279579073397,0.409885166405821,-0.123180675643311,0.0949250913950302,-0.367768135806502,0.552487202682627,-0.342563335466995,0.347176213672457,0.0402505354763948,-0.286104607902241,0.206034610550345,0.235493430998106,-0.334419153222905
"ENSG00000006377","ENSG00000006377",1750,"DLX6","7",96634860,96640351,"grey","CD0",0.0946326486060569,0.262142056405029,-0.214104434097018,-0.0854332339460693,-0.0491440235777285,0.218387256041491,-0.210884743602205,0.222769595957282,-0.0280002582580073,0.0240468267050539,-0.0559503056751736,0.15759360752707,0.0083021665940937
"ENSG00000006432","ENSG00000006432",4293,"MAP3K9","14",71189243,71276251,"turquoise","CD1",0.531680950737238,-0.186376020338573,-0.356815012798649,-0.29287113429901,0.334241078517089,-0.128953750561679,-0.0390258882231678,0.136467733343188,0.087431160479532,0.377262061347289,-0.431359753137726,-0.0768361519505287,0.621400831909415
"ENSG00000006451","ENSG00000006451",5898,"RALA","7",39663082,39747723,"grey","CD0",0.0057979117014649,-0.359861492134813,0.273611943613505,0.0672556039821771,0.277028422726462,-0.203663319622391,0.424400201375324,-0.189882450783537,-0.0132115761624221,0.12895298791974,-0.0605157108954617,-0.0849885564313091,0.161778844877105
"ENSG00000006468","ENSG00000006468",2115,"ETV1","7",13930853,14031050,"grey","CD0",0.12426070136922,-0.152975501279779,-0.0932889634167007,-0.202309510682309,0.359171343386468,-0.17481372343785,0.167457617113355,-0.139784961209216,-0.231352016479403,0.2780466519571,-0.149544900899286,-0.141193616702009,0.333460808011098
"ENSG00000006530","ENSG00000006530",55750,"AGK","7",141250989,141355044,"green","CD5",0.344386567022717,-0.355426153526362,-0.291462667579843,-0.458560469737537,0.72436223992851,-0.32041620220346,0.332989702546198,-0.21837191356398,-0.261276200356751,0.636387352939364,-0.243049122571165,-0.105144893341636,0.693992490113316
"ENSG00000006534","ENSG00000006534",221,"ALDH3B1","11",67776048,67796744,"blue","CD2",-0.228420396676797,0.529870514596429,-0.0304026607486663,0.05529551885486,-0.392444066654298,0.364773734881509,-0.328478597569683,0.18342407612533,-0.0267379907218027,-0.361109860856818,0.0613196766958534,0.0903138006061711,-0.341667245940119
"ENSG00000006555","ENSG00000006555",55001,"TTC22","1",55245385,55266940,"blue","CD2",-0.114016703741867,0.540537102643808,-0.158135726616959,-0.0391976913943195,-0.279428627529621,0.242217641024593,-0.330256759049934,0.12102184393041,-0.0966517593981116,-0.234217368939091,0.0394875727895369,0.101340087319859,-0.183259436606525
"ENSG00000006576","ENSG00000006576",57157,"PHTF2","7",77428122,77586818,"black","CD7",0.0192721814237297,-0.539755277583563,0.221582305402521,-0.0829045209599582,0.538369531391209,-0.525814216045274,0.625621081388134,-0.429222885674787,-0.114586036122448,0.326301083728015,-0.0810133929283955,-0.224174174561757,0.327025606288565
"ENSG00000006607","ENSG00000006607",9855,"FARP2","2",242295658,242434256,"brown","CD3",-0.212720598178639,-0.12148333648296,0.382039404650218,0.166026369146097,-0.0875040303980688,-0.135536582500314,0.199553243998971,-0.13029323405403,0.038760914283497,-0.168435996885005,0.0326155038279385,0.0231692463937242,-0.220922841628113
"ENSG00000006611","ENSG00000006611",10083,"USH1C","11",17515442,17565963,"brown","CD3",-0.385875667513504,0.196314759237764,0.508540837306191,0.206707737068877,-0.267526798040149,-0.0338951730171989,0.0616860232502761,-0.183692027273245,-0.04864460966687,-0.31448972567498,0.167514719930255,0.037777448472268,-0.400707342365241
"ENSG00000006634","ENSG00000006634",10926,"DBF4","7",87505531,87538856,"grey","CD0",0.11210910412965,-0.227827641946905,-0.016642421605595,-0.0331771379021718,0.31019844881836,-0.232035566124012,0.287487157384875,-0.129630075965755,-0.0343952864629034,0.213165180359379,-0.0194801126467417,0.022277135311973,0.228811546664238
"ENSG00000006638","ENSG00000006638",6915,"TBXA2R","19",3594504,3606838,"red","CD6",0.11673634271042,0.309230507102805,-0.212453186546198,-0.0762573326299238,-0.225217426636517,0.503463773763694,-0.357528648505419,0.428056656972424,0.159771695997403,-0.0566818337693813,-0.00835297807457242,0.146103167912662,-0.0871630044273817
"ENSG00000006652","ENSG00000006652",3475,"IFRD1","7",112063023,112121072,"black","CD7",-0.266629070097344,-0.344895504898264,0.287292521486752,0.136858129597916,0.254206918375064,-0.403005271997315,0.516591567449731,-0.43289830909777,-0.163513027210178,-0.0344739789105213,0.114037137913578,-0.0670678013512722,-0.021306802381163
"ENSG00000006659","ENSG00000006659",56891,"LGALS14","19",40194946,40200084,"blue","CD2",-0.120656611257276,0.493468720898858,-0.101361829854275,-0.118424697454367,-0.21608065108265,0.196952636563089,-0.284956316005787,0.052395179464503,-0.128644710727527,-0.138330247292891,-0.000286889239002004,0.0349886790539619,-0.160672076891063
"ENSG00000006695","ENSG00000006695",1352,"COX10","17",13972813,14111994,"grey","CD0",0.0634543546542213,0.0908586475386499,-0.186045639947726,-0.156018157164517,0.194413907487811,-0.106405080633356,0.0360608378155453,-0.105175446792558,-0.246436982222951,0.141206010748443,-0.129517695890297,0.0437766987145847,0.232127986813776
"ENSG00000006704","ENSG00000006704",9569,"GTF2IRD1","7",73868120,74016931,"grey","CD0",0.17470976178256,0.0214860245555562,-0.0174864878920951,0.128858850604249,-0.063651398415298,-0.00295847596475359,-0.0760715874830287,0.145824418207742,0.230431502950829,0.0393615344368882,0.0198470286757444,-0.0462890125987765,0.0249820105494917
"ENSG00000006712","ENSG00000006712",54623,"PAF1","19",39876492,39881835,"turquoise","CD1",0.332371904454428,-0.285180405703432,0.227391941097538,-0.0186064533956854,0.134532813811575,-0.0224026543074082,0.104810465102375,0.149829293345775,0.364547854560437,0.338749726842866,-0.11266256024167,-0.12275515836813,0.176068115810018
"ENSG00000006715","ENSG00000006715",27072,"VPS41","7",38762563,38971994,"green","CD5",0.171810760203235,-0.420181034000252,0.0129778564879343,-0.266398905242311,0.61976477600725,-0.353106106867626,0.479089964721578,-0.31176366539353,-0.159673228426269,0.514034169431594,-0.127830970759108,-0.184304992430539,0.499981363240995
"ENSG00000006740","ENSG00000006740",9912,"ARHGAP44","17",12692856,12894960,"turquoise","CD1",0.587186266286282,-0.28405414171361,-0.386950757035245,-0.398099996226124,0.470457997709608,-0.0722721793485171,0.0291398281131149,0.164385504997068,0.102057238740285,0.555153572229465,-0.321741316197857,-0.0933185760604923,0.674193453101714
"ENSG00000006744","ENSG00000006744",60528,"ELAC2","17",12895708,12921504,"turquoise","CD1",0.407789247491186,-0.421772613279225,0.0907954660683822,-0.131751159757359,0.323914340250989,-0.183258253843482,0.201967853386073,0.0347876133320929,0.28132919416144,0.517190868453431,-0.0437633907999273,-0.171410501393079,0.360301790870747
"ENSG00000006747","ENSG00000006747",85477,"SCIN","7",12610203,12693228,"grey","CD0",-0.244320020977596,0.109694292521691,0.13757349385567,0.174242041300294,-0.236191785554628,0.0706403248554364,-0.0378121463740099,-0.0428569484569526,0.0491168061233984,-0.22881091670529,0.498314469968028,0.0573719561583814,-0.319796560586721
"ENSG00000006756","ENSG00000006756",414,"ARSD","X",2822011,2847392,"grey","CD0",-0.0267528555981036,0.321717108320778,0.0534635517721797,0.316422772143958,-0.467230861693409,0.330240133934436,-0.340502480585115,0.344597509417968,0.257342536267139,-0.298116788632058,0.137119800182082,0.233174653910732,-0.338251424621328
