# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     ENSG00000105778     7   32535038   33078516   1781      37  150064       1.4184     0.078039
_SET1_     ENSG00000078053     7   38423305   38671167   1185      64  150064       0.3256      0.37236
_SET1_     ENSG00000006715     7   38762563   38971994    713      28  150064        2.793    0.0026107
_SET1_     ENSG00000132432     7   54819943   54827667     30       7  150064    0.0048135      0.49808
_SET1_     ENSG00000146731     7   56119323   56131682     33      10  150064       1.7989     0.036018
_SET1_     ENSG00000146701     7   75677369   75696826     48       6  150064     -0.56555      0.71415
_SET1_     ENSG00000075303     7   87462883   87505672     77      10  150064        1.551     0.060451
_SET1_     ENSG00000127995     7   94138531   94186331     95      13  150064       1.9434     0.025985
_SET1_     ENSG00000158560     7   95401866   95739634    898      71  150064      0.56697      0.28537
_SET1_     ENSG00000006128     7   97361220   97369784     24       3  150064      0.27983       0.3898
_SET1_     ENSG00000070669     7   97481430   97501854     65      13  150064        1.171       0.1208
_SET1_     ENSG00000105819     7  102937869  102969958     40      12  150064      -0.5506      0.70905
_SET1_     ENSG00000161057     7  102984701  103009842     40       8  150064    -0.061944       0.5247
_SET1_     ENSG00000164815     7  103766788  103848495    255      17  150064       2.7752     0.002758
_SET1_     ENSG00000135250     7  104751151  105039755    554      22  150064       5.7362   4.8399e-09
_SET1_     ENSG00000135249     7  105172532  105208124     87      14  150064       2.1156      0.01719
_SET1_     ENSG00000005249     7  106685094  106802256    275      21  150064      0.60773      0.27168
_SET1_     ENSG00000172209     7  107110463  107116098      7       3  150064      0.34767      0.36404
_SET1_     ENSG00000075790     7  107220422  107269615     82      13  150064       0.6674      0.25226
_SET1_     ENSG00000091140     7  107531415  107572175     78       8  150064      -1.7493      0.95988
_SET1_     ENSG00000128590     7  108210012  108215294      9       3  150064       3.9949   3.2355e-05
_SET1_     ENSG00000198898     7  116451124  116562103    199      19  150064       1.6869     0.045815
_SET1_     ENSG00000184408     7  119913722  120390385    914      38  150064       -1.467      0.92881
_SET1_     ENSG00000128609     7  123177051  123198309     36       7  150064     -0.49974      0.69137
_SET1_     ENSG00000172331     7  134331560  134364565    116       7  150064      0.84145      0.20005
_SET1_     ENSG00000090263     7  140705854  140715028     22       6  150064       3.0783    0.0010409
_SET1_     ENSG00000006530     7  141250989  141355044    151      11  150064      -1.1815       0.8813
_SET1_     ENSG00000106028     7  141438121  141487722    113       4  150064     0.055989      0.47768
_SET1_     ENSG00000055130     7  148395006  148498128    227      14  150064      0.35191      0.36245
_SET1_     ENSG00000133627     7  152456834  152552463    212      16  150064      -1.2836      0.90037
_SET1_     ENSG00000104723     8   15274724   15624158   1728      62  150064       1.4736       0.0703
_SET1_     ENSG00000198791     8   17086737   17104387     41       9  150064       3.6315    0.0001409
_SET1_     ENSG00000147416     8   20054878   20084330     55      13  150064      0.82159      0.20566
_SET1_     ENSG00000104765     8   26240414   26363152    503      55  150064        2.556    0.0052945
_SET1_     ENSG00000240694     8   26362202   26371608     19       7  150064      0.64987      0.25789
_SET1_     ENSG00000133872     8   29920528   29940723     38       6  150064      0.70742      0.23965
_SET1_     ENSG00000198042     8   33342268   33358778     52       8  150064     -0.21712      0.58594
_SET1_     ENSG00000070501     8   42195972   42229326     60       8  150064      0.60815      0.27154
_SET1_     ENSG00000078668     8   42249142   42263415     21       5  150064     -0.60408       0.7271
_SET1_     ENSG00000169139     8   48920960   48977268     38      10  150064      0.10319      0.45891
_SET1_     ENSG00000137547     8   55047770   55060461     28       4  150064     -0.80497      0.78958
_SET1_     ENSG00000170791     8   57124245   57131357      9       6  150064       0.2052      0.41871
_SET1_     ENSG00000104388     8   61429416   61536186    223      11  150064       3.3579   0.00039275
_SET1_     ENSG00000137563     8   63927638   63951730    100      12  150064     -0.21873      0.58657
_SET1_     ENSG00000121022     8   67955314   67996018     74       9  150064       0.2518       0.4006
_SET1_     ENSG00000066777     8   68085747   68255912    247      23  150064      -0.5526      0.70973
_SET1_     ENSG00000040341     8   74332604   74659943   1022      40  150064       2.7266    0.0031996
_SET1_     ENSG00000104343     8   74692332   74791145    138      21  150064     -0.97084      0.83418
_SET1_     ENSG00000154582     8   74851404   74884522     95      14  150064     -0.77908      0.78203
_SET1_     ENSG00000104381     8   75233365   75401107    431      31  150064      0.75945      0.22379
_SET1_     ENSG00000104435     8   80523049   80578410    187      29  150064      0.47851      0.31615
_SET1_     ENSG00000076554     8   80870571   81143467    749      33  150064     -0.19197      0.57612
_SET1_     ENSG00000104231     8   82613569   82645138    119      12  150064      -1.3834      0.91674
_SET1_     ENSG00000104327     8   91070836   91107703     79      11  150064       1.9316     0.026701
_SET1_     ENSG00000156467     8   97238148   97247862     19       3  150064      0.69271      0.24425
_SET1_     ENSG00000180543     8   98285717   98290176     11       5  150064      -1.3471      0.91103
_SET1_     ENSG00000164919     8  100885428  100906290     50       7  150064       1.2661      0.10274
_SET1_     ENSG00000147669     8  101162812  101166230      6       2  150064     -0.17467      0.56933
_SET1_     ENSG00000186106     8  101521980  101572012    127      17  150064      -1.6779      0.95332
_SET1_     ENSG00000164924     8  101928753  101965616    102      13  150064       2.7531    0.0029513
_SET1_     ENSG00000155096     8  103838585  103906092    199      16  150064       1.7212     0.042609
_SET1_     ENSG00000155097     8  104033291  104085279    134      18  150064      0.57601       0.2823
_SET1_     ENSG00000164933     8  104410863  104427417     59       8  150064       1.6613     0.048325
_SET1_     ENSG00000164830     8  107282473  107764922   1371      57  150064     -0.12477      0.54965
_SET1_     ENSG00000147654     8  110551940  110578225     41      11  150064      0.47917      0.31591
_SET1_     ENSG00000164794     8  110975874  110988076     20       7  150064       1.6059     0.054151
_SET1_     ENSG00000156795     8  124428965  124479470    292      10  150064       0.1819      0.42783
_SET1_     ENSG00000153310     8  130851839  131029375    383      35  150064       3.7164   0.00010105
_SET1_     ENSG00000132294     8  132916335  133025889    341      25  150064      0.14034      0.44419
_SET1_     ENSG00000106688     9    4490444    4587469    342      43  150064    0.0099596      0.49603
_SET1_     ENSG00000106993     9    4679559    4708398     78       8  150064      0.45455      0.32472
_SET1_     ENSG00000137040     9    6011043    6015618      7       3  150064      0.59382      0.27631
_SET1_     ENSG00000107105     9   23690102   23826335    382      37  150064       2.0005     0.022725
_SET1_     ENSG00000165264     9   32552997   32573160     47       9  150064       1.0468      0.14759
_SET1_     ENSG00000086061     9   33025209   33039905     61      10  150064       2.3652      0.00901
_SET1_     ENSG00000086065     9   33264940   33281977     22       5  150064       2.5062    0.0061023
_SET1_     ENSG00000137100     9   34613548   34620515      7       3  150064       0.7303       0.2326
_SET1_     ENSG00000107242     9   71320575   71624092    897      42  150064       2.1319     0.016509
_SET1_     ENSG00000134996     9   77703459   77762181    228      25  150064      0.54048      0.29443
_SET1_     ENSG00000135002     9   79000433   79009433     34       9  150064      0.30029      0.38198
_SET1_     ENSG00000165119     9   86582998   86595569     20       6  150064       1.8097     0.035174
_SET1_     ENSG00000135070     9   88879461   88897676     34       8  150064       2.9967    0.0013648
_SET1_     ENSG00000106723     9   91003334   91093609    153       3  150064        1.965     0.024708
_SET1_     ENSG00000165023     9   93372114   93405386    130      23  150064      0.81446      0.20769
_SET1_     ENSG00000148090     9   93976097   94124195    361      23  150064       2.2079     0.013627
_SET1_     ENSG00000196305     9   94972489   95056038    202      14  150064      0.99311      0.16033
_SET1_     ENSG00000119318     9  110045418  110094475    168      19  150064       1.3953     0.081466
_SET1_     ENSG00000070061     9  111629797  111696396    293      25  150064       2.1483     0.015843
_SET1_     ENSG00000136810     9  113006091  113018920     51      18  150064     0.032912      0.48687
_SET1_     ENSG00000148229     9  116169515  116172952      6       2  150064      0.14357      0.44292
_SET1_     ENSG00000119401     9  119449581  119463579     28       7  150064      -0.3349      0.63115
_SET1_     ENSG00000119402     9  123514256  123555690     63      10  150064      0.26177      0.39675
_SET1_     ENSG00000119396     9  123940415  123985292    101      18  150064       2.5871    0.0048397
_SET1_     ENSG00000136930     9  127115745  127177723     97      12  150064      0.02778      0.48892
_SET1_     ENSG00000173611     9  127704887  127905785    355      22  150064      0.43923      0.33025
_SET1_     ENSG00000107937    10    1034338    1065876    117      17  150064     -0.83177      0.79723
_SET1_     ENSG00000151465    10   12237964   12292588    151      20  150064       1.8341     0.033319
_SET1_     ENSG00000123240    10   13141449   13180291    131      27  150064      -1.9048       0.9716
_SET1_     ENSG00000165630    10   13628927   13672868    111      19  150064      0.23101      0.40865
_SET1_     ENSG00000152465    10   15144583   15210692    261      25  150064      0.75083      0.22638
_SET1_     ENSG00000148481    10   15820169   15902519     90      13  150064     -0.82175      0.79439
_SET1_     ENSG00000136738    10   17686124   17757913    319      18  150064      0.84023      0.20039
_SET1_     ENSG00000136750    10   26505236   26593487    212      10  150064      -0.8012      0.78849
_SET1_     ENSG00000136758    10   27399383   27444195    169      15  150064       1.5789      0.05718
_SET1_     ENSG00000108094    10   35297479   35379570    190       8  150064       1.3047        0.096
_SET1_     ENSG00000122873    10   60028818   60049346     65       7  150064      -1.0811      0.86016
_SET1_     ENSG00000072401    10   60094735   60130513     73      13  150064      -1.5013      0.93337
_SET1_     ENSG00000181915    10   64564516   64568238      8       2  150064       1.7888     0.036822
